Date,High,Low,Open,Close,Volume,Adj Close,Name,Symbol
2020-01-02,121.62999725341797,120.7699966430664,120.80999755859375,121.43000030517578,5205000.0,113.31668090820312,Chevron Corp.,CVX
2020-01-03,122.72000122070312,120.73999786376953,121.77999877929688,121.01000213623047,6360900.0,112.92475128173828,Chevron Corp.,CVX
2020-01-06,121.66999816894531,120.33000183105469,121.23999786376953,120.5999984741211,9953000.0,112.5421371459961,Chevron Corp.,CVX
2020-01-07,119.7300033569336,117.7699966430664,119.0199966430664,119.05999755859375,7856900.0,111.10502624511719,Chevron Corp.,CVX
2020-01-08,119.08999633789062,117.6500015258789,118.55000305175781,117.69999694824219,7295900.0,109.83589935302734,Chevron Corp.,CVX
2020-01-09,117.91999816894531,116.18000030517578,117.58999633789062,117.51000213623047,7345300.0,109.65860748291016,Chevron Corp.,CVX
2020-01-10,117.69000244140625,116.4000015258789,117.5199966430664,116.44000244140625,6393800.0,108.66010284423828,Chevron Corp.,CVX
2020-01-13,116.91000366210938,116.08000183105469,116.47000122070312,116.66000366210938,6846700.0,108.86540222167969,Chevron Corp.,CVX
2020-01-14,116.87999725341797,115.70999908447266,116.5,116.30000305175781,7189100.0,108.52944946289062,Chevron Corp.,CVX
2020-01-15,116.41000366210938,115.6500015258789,116.30000305175781,116.12999725341797,5808800.0,108.37080383300781,Chevron Corp.,CVX
2020-01-16,117.27999877929688,116.44999694824219,116.55999755859375,116.88999938964844,7022000.0,109.08002471923828,Chevron Corp.,CVX
2020-01-17,117.29000091552734,115.5199966430664,117.01000213623047,115.58000183105469,7885900.0,107.85755157470703,Chevron Corp.,CVX
2020-01-21,115.1500015258789,113.16999816894531,115.0999984741211,113.30999755859375,8470300.0,105.73921966552734,Chevron Corp.,CVX
2020-01-22,113.52999877929688,112.45999908447266,113.0999984741211,112.9000015258789,5589900.0,105.35662078857422,Chevron Corp.,CVX
2020-01-23,113.48999786376953,111.86000061035156,112.4000015258789,113.0999984741211,8007800.0,105.54325866699219,Chevron Corp.,CVX
2020-01-24,112.9800033569336,111.33999633789062,112.79000091552734,111.8499984741211,6920000.0,104.37677001953125,Chevron Corp.,CVX
2020-01-27,110.83000183105469,109.9800033569336,110.25,110.38999938964844,7609800.0,103.01432037353516,Chevron Corp.,CVX
2020-01-28,111.62000274658203,110.7699966430664,110.9800033569336,111.12000274658203,5771900.0,103.69554901123047,Chevron Corp.,CVX
2020-01-29,111.83999633789062,110.18000030517578,111.44999694824219,110.37000274658203,4772800.0,102.99566650390625,Chevron Corp.,CVX
2020-01-30,111.58000183105469,109.05999755859375,109.80999755859375,111.4000015258789,8382700.0,103.95684051513672,Chevron Corp.,CVX
2020-01-31,110.0,106.4000015258789,109.80999755859375,107.13999938964844,13699600.0,99.9814682006836,Chevron Corp.,CVX
2020-02-03,107.25,105.4000015258789,106.94999694824219,106.27999877929688,8787500.0,99.17892456054688,Chevron Corp.,CVX
2020-02-04,108.33999633789062,106.5999984741211,107.68000030517578,106.8499984741211,9909000.0,99.71084594726562,Chevron Corp.,CVX
2020-02-05,110.6500015258789,108.11000061035156,108.2699966430664,110.27999877929688,6914100.0,102.91166687011719,Chevron Corp.,CVX
2020-02-06,110.66999816894531,109.11000061035156,110.62999725341797,109.48999786376953,6274000.0,102.17444610595703,Chevron Corp.,CVX
2020-02-07,109.44000244140625,108.47000122070312,108.93000030517578,108.94000244140625,4830100.0,101.66120910644531,Chevron Corp.,CVX
2020-02-10,109.80000305175781,108.31999969482422,108.54000091552734,109.79000091552734,6011800.0,102.45440673828125,Chevron Corp.,CVX
2020-02-11,111.37000274658203,110.05999755859375,110.77999877929688,111.20999908447266,6072700.0,103.77952575683594,Chevron Corp.,CVX
2020-02-12,112.5999984741211,111.61000061035156,112.51000213623047,112.04000091552734,5725700.0,104.5540771484375,Chevron Corp.,CVX
2020-02-13,112.33000183105469,111.2300033569336,111.37000274658203,111.66000366210938,5991900.0,104.19947052001953,Chevron Corp.,CVX
2020-02-14,110.97000122070312,109.58000183105469,110.83999633789062,110.08000183105469,5148700.0,103.9256820678711,Chevron Corp.,CVX
2020-02-18,110.2699966430664,108.83000183105469,109.0,110.23999786376953,4975800.0,104.07673645019531,Chevron Corp.,CVX
2020-02-19,111.0999984741211,109.88999938964844,110.5199966430664,110.73999786376953,5887500.0,104.54877471923828,Chevron Corp.,CVX
2020-02-20,111.06999969482422,109.69999694824219,110.77999877929688,109.80999755859375,4466600.0,103.6707763671875,Chevron Corp.,CVX
2020-02-21,109.19000244140625,107.6500015258789,108.98999786376953,109.01000213623047,6443900.0,102.9155044555664,Chevron Corp.,CVX
2020-02-24,106.95999908447266,104.41999816894531,105.70999908447266,104.70999908447266,9539800.0,98.85590362548828,Chevron Corp.,CVX
2020-02-25,104.91999816894531,100.0,104.80000305175781,100.70999908447266,12871900.0,95.07952880859375,Chevron Corp.,CVX
2020-02-26,101.61000061035156,98.0,100.86000061035156,98.04000091552734,11990400.0,92.5588150024414,Chevron Corp.,CVX
2020-02-27,98.19999694824219,94.08000183105469,95.94999694824219,94.12999725341797,15783700.0,88.8674087524414,Chevron Corp.,CVX
